Producto,Kcal,Grasa,Grasas saturadas,Carbohidratos,Azucares,Proteina,Sal,Supermercado
Fideo al Huevo,358.0,3.3000000000000003,1.0,68.0,3.5000000000000004,12.2,0.0,mercadona
Bistec Fino de 1,103.0,1.3,0.6,0.8,0.5,22.1,0.1,mercadona
Polo de Naranja,89.6103896103896,0.0,0.0,22.07792207792208,20.77922077922078,0.0,0.025974025974025976,mercadona
Filete Ajillo Marinado ,98.0,2.0,0.8,1.5,0.5,19.0,1.3,mercadona
Paté De Pollo Asado,213.0,13.900000000000002,1.7000000000000002,9.9,1.7000000000000002,12.0,2.1,mercadona
Rebanada Gruesa,254.99999999999997,2.2,0.5,48.0,3.9,9.0,1.1,mercadona
Té con Limón para Diluir,2.0,0.0,0.0,0.5,0.0,0.0,0.02,mercadona
Habas Finas,70.0,0.6,0.1,7.200000000000001,1.6,5.8,0.0,mercadona
Sardinillas Picantes en Aceite de Girasol,215.0,14.7,2.8,0.2,0.0,20.6,3.7000000000000006,mercadona
Pintarolas,484.0,20.0,12.0,71.0,64.0,3.8,0.2,mercadona
Pesto Alla Genovese,333.0,33.0,5.9,3.8,0.0,3.8,2.72,mercadona
Bebida de Soja con Extracto de Café,51.0,1.6,0.3,5.5,4.5,3.4000000000000004,0.48,mercadona
Helado Chocolate Negro,314.6341463414634,20.0,13.658536585365852,29.02439024390244,28.04878048780488,3.536585365853658,0.12195121951219512,mercadona
Fresh Gas Limon,32.0,0.0,0.0,7.5,7.5,0.0,0.05,mercadona
Pizza Barbacoa con Bacon,264.0,8.7,3.1,37.0,5.9,8.9,1.5,mercadona
Bollos Artesanos,270.0,1.33,0.31,56.830000000000005,2.16,7.400000000000001,0.0,mercadona
Chocoiris,533.0,30.0,13.0,55.00000000000001,47.0,8.9,0.0,mercadona
Longaniza de Pollo Extra,409.99999999999994,28.000000000000004,11.0,2.5,0.7,37.0,9.5,mercadona
Helado Fresa Morango Nata,269.2307692307692,11.692307692307692,9.384615384615385,36.92307692307693,27.692307692307693,3.5384615384615383,0.0,mercadona
Yogur +Proteínas Plátano ,51.0,0.4,0.2,4.8,4.5,7.1,0.1,mercadona
Ensalada de Pasta con Atún y Surimi,156.0,5.7,1.8000000000000003,16.2,0.5,10.0,0.43,mercadona
Patatas Fritas Extra Crunch,538.0,34.0,3.1,49.0,0.6,6.3,1.4,mercadona
Vinagreta Miel Mostaza,275.0,24.0,2.9,13.8,13.25,0.5,4.0,mercadona
Salchichón de Pavo Extra,273.0,17.0,6.3,5.0,5.0,25.0,10.0,mercadona
Risotto de Champiñones,101.0,0.5,0.1,21.0,0.5,2.6,0.0,mercadona
Helado Nata Montada ,270.0,20.0,13.0,20.0,18.0,2.5,0.28,mercadona
Lionesas,360.0,26.5,16.0,25.0,15.0,5.0,0.8999999999999999,mercadona
Bizcocho de Nuez al Corte,396.0,22.0,3.0,42.0,26.0,7.200000000000001,1.25,mercadona
Zumo de Pomelo sin Azúcares Añadidos,17.0,0.0,0.0,3.9,3.6000000000000005,0.2,0.0,mercadona
Pandoro,387.0,17.0,11.0,51.0,25.0,7.200000000000001,1.3,mercadona
Chipiron,61.0,1.0,0.4,0.0,0.0,13.0,0.55,mercadona
Yogur con Melocotón,88.8,2.64,1.8399999999999999,12.8,12.4,3.5999999999999996,0.12,mercadona
Surtido Repostería,344.0,14.000000000000002,8.2,48.0,22.0,5.1,0.21,mercadona
Filete de Papada,655.0,69.6,25.3,0.0,0.0,6.38,0.15,mercadona
Arroz Integral Largo ,350.0,2.8,0.6,72.0,0.8,7.6,0.01,mercadona
Yogur Natural Azucarado,71.0,1.3,0.9000000000000001,11.9,11.9,2.8,0.09,mercadona
Zumo de Melocoton y Uva,56.99999999999999,0.2,0.0,13.3,12.3,0.6,0.0,mercadona
Aceitunas Gordales con Pepinillos,90.0,7.000000000000001,2.0,5.2,0.0,1.5,0.0,mercadona
Pechuga de Pavo 0% MG,78.0,0.5,0.2,0.6,0.6,17.8,1.8500000000000003,mercadona
Aceitunas Manzanilla Rellenas de Anchoa Reducidas en Sal,163.0,15.6,3.07,0.7,0.5,1.7000000000000002,0.1,mercadona
Guacamole Natural Fresco,202.99999999999997,17.1,3.0,10.6,1.9,1.8000000000000003,3.75,mercadona
Polo de Chocolate,117.33333333333333,0.4,0.2666666666666667,25.333333333333336,24.0,2.4,0.0,mercadona
Mini Bombón Leche sin Azúcares Añadidos,275.60975609756093,17.5609756097561,13.658536585365852,32.19512195121951,7.073170731707316,5.121951219512195,0.0,mercadona
Patatinas Extra Crujientes,545.0,33.0,3.1,55.00000000000001,0.8,3.5000000000000004,0.8500000000000001,mercadona
Garbanzo Tostado,385.0,5.0,0.6,57.99999999999999,10.7,19.2,0.0,mercadona
Palomitas Pipocas Microondas Sal,455.99999999999994,20.0,8.8,55.00000000000001,1.0,9.8,1.9,mercadona
Quesitos Light ,151.0,9.0,6.0,6.0,6.0,11.5,1.9,mercadona
Picada de Ajo y Perejil,56.00000000000001,1.0,0.02,8.8,8.8,3.4000000000000004,0.22,mercadona
Bollo Suizo,315.0,8.6,4.9,53.0,22.0,5.6,0.86,mercadona
Pan de Molde Cereales,263.0,5.2,0.9000000000000001,40.0,3.5000000000000004,11.0,0.0,mercadona
Chopped Cocido en Lata,185.0,13.0,5.4,6.0,0.0,12.0,2.4,mercadona
Pimiento Piquillo Confitado,235.0,0.0,0.0,56.99999999999999,56.00000000000001,0.6,0.4,mercadona
Mazapán de Soto,483.0,28.000000000000004,2.0,40.0,39.0,13.0,0.0,mercadona
Varitas de Merluza,195.0,9.5,1.2,17.4,2.6,10.0,1.92,mercadona
Medallones de Pollo Marinados,89.0,1.4,0.48,2.1,0.2,17.0,0.01,mercadona
Patata para Tortilla,234.0,21.0,2.4,9.2,1.3,1.1,0.0,mercadona
Crema para Untar de Jamón York,239.0,20.3,8.69,8.0,2.0,6.0,0.01,mercadona
Café Clásico Descafeinado,300.0,0.0,0.0,35.0,5.0,15.0,0.0,mercadona
Roti de Pollo,167.0,11.0,4.4,4.8,1.0,13.0,5.0,mercadona
Mini Pan Pasas,403.0,9.1,0.9000000000000001,69.2,11.3,9.1,0.01,mercadona
Vinagreta,472.0,48.8,5.9,9.4,7.200000000000001,0.1,0.01,mercadona
Pan Hot Dog,272.0,5.0,0.6,46.0,3.8,9.2,2.75,mercadona
Entrecot Ternera Blanca,169.0,9.6,3.9,0.7,0.5,20.0,0.0,mercadona
Mousse Pato,482.0,47.0,16.0,3.5000000000000004,1.7000000000000002,9.9,2.5,mercadona
Bacalao Ajoarriero,138.0,7.400000000000001,0.8,9.7,0.9000000000000001,8.1,1.1,mercadona
Mini Boom,359.09090909090907,22.5,10.227272727272728,35.22727272727273,32.5,4.090909090909091,0.18181818181818182,mercadona
Chistorra Fresca,240.0,18.8,7.200000000000001,0.5,0.5,17.7,1.66,mercadona
Pesto Fresco,560.0,56.99999999999999,8.8,6.2,1.1,4.9,2.5,mercadona
Garbanzo Lechoso ,348.0,6.1,0.4,47.5,6.0,18.6,0.18,mercadona
Alubia Roja Categoría Extra,292.0,1.0,0.3,40.0,2.3,21.4,0.0,mercadona
Yogur Cremoso sin Lactosa,98.4,3.1199999999999997,2.0,14.08,14.08,4.24,0.0,mercadona
Salvado Integral de Trigo,277.5,4.9,0.8749999999999999,22.000000000000004,6.4,13.4,0.0,mercadona
Galleta Maria Dorada,458.0,15.0,1.5,74.0,20.0,5.7,0.73,mercadona
Arroz Delicias de Verduras,95.0,0.4,0.1,19.4,1.7000000000000002,2.7,0.02,mercadona
Copos de Maiz Azucarados,380.0,0.5,0.2,86.66666666666667,28.333333333333332,6.000000000000001,0.0,mercadona
Crema Suave,236.0,19.0,0.0,3.0,0.0,13.0,0.0,mercadona
Mostaza a la Antigua ,135.0,10.7,0.8,2.3,2.2,7.7,4.2,mercadona
Tortitas de Arroz 55% Chocolate con Leche,467.69230769230774,16.923076923076923,11.076923076923077,70.76923076923077,27.999999999999996,7.076923076923077,0.4615384615384615,mercadona
Galleta Tostada Complet,428.125,8.75,1.875,79.0625,21.875,8.125,0.78125,mercadona
Masa Fresca Hojaldre con Mantequilla,409.0,23.6,17.2,42.2,1.4,7.000000000000001,0.0,mercadona
Aceitunas Verdes Partidas con Especias,200.0,20.6,3.9,0.1,0.05,1.6,6.5,mercadona
Aros de Cebolla Rebozados,229.99999999999997,12.7,1.5,25.4,5.0,3.1,2.38,mercadona
Filete Ajillo,98.0,2.0,0.8,1.5,0.5,19.0,1.3,mercadona
Churros de Pescado,141.0,1.0,0.45999999999999996,24.8,4.5,8.8,0.91,mercadona
Patatas Crujientes a la Sartén,558.0,35.0,3.2,52.0,0.5,6.7,1.2,mercadona
Burger de Pollo,123.0,5.8,1.7000000000000002,1.6,1.4,16.0,1.9,mercadona
Super Cuquis,470.0,15.8,1.8000000000000003,74.6,1.3,6.9,0.0,mercadona
Fiambre de Magro,118.0,4.0,0.0,8.0,0.0,12.5,0.0,mercadona
Pan para Salchichas Hot Dogs,265.4545454545455,5.09090909090909,0.9090909090909091,44.90909090909091,6.0,9.454545454545455,0.0,mercadona
Barquillos Rellenos de Turrón,476.0,20.0,7.200000000000001,66.8,47.6,5.6,0.2,mercadona
Bizcochos,336.0,6.4,1.6,60.0,31.2,8.8,1.92,mercadona
Corazones de Alcachofa Primera ,26.0,0.4,0.1,3.2,0.7,1.7000000000000002,1.0,mercadona
Arroz Frito,209.0,12.0,2.9,19.0,1.2,5.9,1.4,mercadona
Cafe Selection,306.0,0.0,0.0,42.0,0.0,21.0,0.22,mercadona
Patata Fresca Pelada y Cortada ,67.0,0.5,0.1,14.000000000000002,0.4,1.9,0.02,mercadona
Panet Integral,235.0,1.5,0.4,42.6,3.0,9.2,0.0,mercadona
Bebida de Chufa sin Azúcares Añadidos,36.0,2.5,1.0,2.8,1.5,0.5,0.07,mercadona
Café Clásico Natural,277.0,0.22,0.0,32.05,2.5,23.1,0.7,mercadona
Zumo de Clementina,42.4,0.12,0.0,9.72,9.520000000000001,0.6,0.0,mercadona
Cremoso Natural Edulcorado,43.0,0.0,0.0,5.3,4.8,4.7,0.12,mercadona
Galletas con Chocolate Rellenas de Crema,490.90909090909093,21.818181818181817,12.727272727272727,65.9090909090909,28.636363636363637,6.8181818181818175,0.0,mercadona
Pan Integral 5 Panes,222.00000000000003,1.7000000000000002,0.4,40.0,1.8000000000000003,8.2,0.0,mercadona
Yogur Líquido Natural con Azúcar de Caña ,73.04347826086956,1.8260869565217392,1.3043478260869565,12.434782608695654,12.434782608695654,1.9130434782608698,0.30434782608695654,mercadona
Pinchos Magro de Cerdo,108.0,2.3,0.9000000000000001,0.6,0.5,21.3,6.12,mercadona
Queso Gruyere ,396.0,32.0,21.0,0.5,0.5,27.0,2.25,mercadona
Muffin,392.22222222222223,20.0,0.0,46.666666666666664,33.33333333333333,5.222222222222222,0.5333333333333333,mercadona
Galletas María Dorada 0%,445.0,18.0,2.1,68.0,0.7,6.9,0.95,mercadona
Costillas con Patatas,108.0,8.1,3.1,2.0,1.6,8.9,1.1,mercadona
Mermelada de Ciruela y Kiwi,188.0,0.0,0.0,47.0,46.0,0.0,0.03,mercadona
Almendra con Chocolate Negro ,544.0,34.0,15.6,47.0,43.0,9.2,0.0,mercadona
Filete de Pavo Pimenton,92.0,1.0,0.0,0.7,0.7,20.0,0.0,mercadona
Rosquillas con Aceite de Oliva,399.0,5.3,0.9000000000000001,74.0,1.8000000000000003,11.7,5.25,mercadona
Ravioli con Queso de Cabra y Tomate,283.0,11.0,4.5,34.0,5.2,11.0,3.45,mercadona
Mini Tabletas Chocolate Negro 72%,575.0,43.75,26.25,32.5,28.749999999999996,7.5,0.0,mercadona
Ajoblanco,64.24242424242425,4.7272727272727275,0.6060606060606061,4.0,0.09090909090909091,1.8484848484848482,0.0,mercadona
Copos de Arroz y Trigo Integral,373.0,1.6,0.3,75.0,1.0,10.3,1.0,mercadona
Riñones de Cerdo,77.0,1.1,1.0,0.5,0.0,16.2,0.39,mercadona
Espárragos Cortos Blancos Extra,15.0,0.1,0.0,1.6,1.0,1.3,1.0,mercadona
"Copos Laminados y Tostados de Trigo Integral y de Arroz, con Edulcorante",373.0,1.6,0.3,75.0,1.0,10.3,1.0,mercadona
Xapata Vidre ,300.0,5.8,1.0,50.0,2.6,9.6,0.0,mercadona
Calamar Troceado con Agua Añadida,56.99999999999999,0.5,0.1,1.0,0.0,12.0,0.8500000000000001,mercadona
Pulpis Mix,336.0,0.0,0.0,79.0,67.0,5.3,0.2,mercadona
Yogur Líquido Natural Edulcorado 0%,26.0,0.0,0.0,3.2,2.9,3.2,0.0,mercadona
Barquillos Rellenos Sabor Nata,498.00000000000006,23.0,12.0,69.0,42.0,3.4000000000000004,0.33,mercadona
Bacon Burguer,211.0,9.6,3.7000000000000006,19.0,5.0,12.0,1.4,mercadona
Contramuslo Deshuesado Rural,144.0,6.9,2.2,0.0,0.0,20.0,0.2,mercadona
Helado Oreo,333.33333333333337,19.555555555555557,9.333333333333334,35.55555555555556,31.333333333333336,3.3333333333333335,0.0,mercadona
Pastel de Calabacín con Pollo,113.99999999999999,6.3,3.4000000000000004,6.3,3.3000000000000003,7.200000000000001,0.8,mercadona
100% Integral Molde,250.99999999999997,4.5,0.8,38.0,3.9,11.0,1.23,mercadona
Dentaduras,374.0,0.0,0.0,90.0,84.0,3.3000000000000003,0.18,mercadona
Patatas Extra Crunch,497.0,26.0,3.3000000000000003,55.00000000000001,0.5,7.400000000000001,1.3,mercadona
Horchata Fresca,98.0,3.6000000000000005,0.5,15.0,11.0,1.0,0.02,mercadona
Té Figura,1.0,0.0,0.0,0.2,0.0,0.0,0.0,mercadona
Sémola de Arroz,346.0,0.2,0.1,77.5,0.2,8.04,0.0,mercadona
Salchicha Cocida de Cerdo Sabor Ahumado,239.0,20.8,8.5,0.7,0.5,12.3,5.25,mercadona
Leche Fermentada con L Casei,28.999999999999996,0.1,0.0,3.8,3.5000000000000004,3.3000000000000003,0.0,mercadona
Pavo a Tacos Ajillo,112.99999999999999,4.0,1.5,1.0,0.0,18.2,0.8,mercadona
Salchichas sin Fécula Estilo Bratwurst,200.0,14.029999999999998,5.5,1.2,0.5,16.8,4.5,mercadona
Helado de Tarta de Queso,198.0,12.4,8.3,18.6,16.3,3.0,0.0,mercadona
Pasta Mariscos,354.0,1.5,0.3,72.0,3.5000000000000004,11.0,0.15,mercadona
Pan 6 Cereales,311.0,7.3,0.7,47.0,3.0,12.0,2.5,mercadona
Flamenquin de Pollo,160.0,2.8,0.8,16.8,1.0,16.0,4.0,mercadona
Quesitos,192.0,14.3,9.9,3.9,3.9,11.8,1.78,mercadona
Panecillo Classic ,411.00000000000006,9.0,0.9000000000000001,69.2,4.0,11.1,1.7000000000000002,mercadona
Sazonador para Burritos,268.0,3.3000000000000003,0.5,39.6,13.4,14.2,0.02,mercadona
Bocaditos,430.0,23.333333333333332,3.166666666666666,48.00000000000001,24.833333333333336,6.333333333333332,2.5,mercadona
Granizado de Café,69.5,0.0,0.0,16.75,16.3,0.65,0.0,mercadona
Té Limón Cero,1.0,0.0,0.0,0.09,0.09,0.0,0.0,mercadona
Salchichas Pollo Pavo con Queso,202.99999999999997,15.5,6.3,1.9,0.6,13.699999999999998,5.5,mercadona
Helado Vainilla Caramelo con Nueces Pecan,304.63576158940396,12.803532008830024,8.16777041942605,43.267108167770424,31.567328918322303,3.3112582781456954,0.08830022075055188,mercadona
Choco Bolas,327.0,15.0,11.0,43.0,28.999999999999996,4.0,0.22999999999999998,mercadona
Bistec Cerdo Fino,152.0,7.5,3.0,0.5,0.5,21.0,0.2,mercadona
Azúcar Vainillado ,394.0,0.0,0.0,98.6,98.6,0.0,0.0,mercadona
Naranja Fresh Gas,21.0,0.0,0.0,4.8,0.0,0.1,0.01,mercadona
Fruit Mix,332.0,0.0,0.0,77.0,67.0,5.4,0.2,mercadona
Fibra 23%,415.625,17.5,1.875,48.125,18.125,5.0,0.0,mercadona
Salchichas Estilo Viena ,242.0,20.6,7.200000000000001,1.0,0.5,13.0,5.0,mercadona
Helado Chocolate Blanco ,280.0,17.0,12.0,27.0,26.0,4.2,0.0,mercadona
